identificacion,nombre_cientifico,reino,filo,clase,orden,familia,genero,epiteto_especifico,estado_taxonomico,estado_de_amenaza,coordenadas
3878540,Mayna pubescens,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Achariaceae,Mayna,pubescens,Aceptado,EN,"[(7.140986, -75.646828), (7.012248, -75.815138), (7.012248, -75.815138), (7.012248, -75.815138), (7.102229, -75.670171), (7.102469, -75.67017), (7.102943, -75.670338), (7.103055, -75.669624), (7.103179, -75.669452), (7.103314, -75.669489), (7.103384, -75.669698), (7.103391, -75.669523), (7.103402, -75.669482), (7.103404, -75.669168), (7.104068, -75.668814), (7.10407, -75.6688), (7.10451, -75.668938), (7.10451, -75.668776), (7.104893, -75.668918), (7.104892, -75.668556), (7.105159, -75.668647), (7.105471, -75.669222), (7.105473, -75.669177), (7.106001, -75.668843), (7.106, -75.66801), (7.106002, -75.667909), (7.106395, -75.6682), (7.106394, -75.667893), (7.106698, -75.667299), (7.08842, -75.677389), (7.088423, -75.67773), (7.089061, -75.67771), (7.08906, -75.677619), (7.089062, -75.677924), (7.089068, -75.677822), (7.089748, -75.677205), (7.08975, -75.677148), (7.090138, -75.676191), (7.090142, -75.676964), (7.090697, -75.67601), (7.090698, -75.675928), (7.090702, -75.675912), (7.091107, -75.680773), (7.091571, -75.673738), (7.091585, -75.673766), (7.092502, -75.673473), (7.092503, -75.673329), (7.092506, -75.673351), (7.09282, -75.673209), (7.093312, -75.673255), (7.093314, -75.673829), (7.093313, -75.67332), (7.093977, -75.673014), (7.093981, -75.673189), (7.093982, -75.673376), (7.094273, -75.672249), (7.094536, -75.672735), (7.094535, -75.672388), (7.09475, -75.672414), (7.094922, -75.672415), (7.095166, -75.673059), (7.096587, -75.676056), (7.097006, -75.675637), (7.098926, -75.675696), (7.099809, -75.671765), (7.099809, -75.67097), (7.099813, -75.67131), (7.100054, -75.670629), (7.10023, -75.670653), (7.100388, -75.670277), (7.10062, -75.670829), (7.101053, -75.670483), (7.101056, -75.671142), (7.101056, -75.670812), (7.101418, -75.671198), (7.101771, -75.670303), (7.101775, -75.670357), (7.102234, -75.671054), (7.102593, -75.670568), (7.102711, -75.670454), (7.102808, -75.670712), (7.106005, -75.668697), (7.106486, -75.664633), (7.1067, -75.668521), (7.106784, -75.665232), (7.106997, -75.665054), (7.107172, -75.665092), (7.107284, -75.667679), (7.107286, -75.667465), (7.107286, -75.667075), (7.107288, -75.667486), (7.10732, -75.665751), (7.107474, -75.665755), (7.107554, -75.665968), (7.107653, -75.666418), (7.107739, -75.665283), (7.1079, -75.665427), (7.117973, -75.667707), (7.123186, -75.667248), (7.084558, -75.684224), (7.085061, -75.68338), (7.085063, -75.683783), (7.085403, -75.684199), (7.085401, -75.683081), (7.085786, -75.683691), (7.085787, -75.683174), (7.086109, -75.682648), (7.088005, -75.686389), (7.090699, -75.674849), (7.097896, -75.674368), (7.105808, -75.672339), (7.106402, -75.671404), (7.106413, -75.671909), (7.107308, -75.671296), (7.107947, -75.670541), (7.123443, -75.667016), (7.124319, -75.668084), (7.124401, -75.667184), (7.124473, -75.667055), (7.124594, -75.667222), (7.124692, -75.66686), (7.124898, -75.667343), (7.083935, -75.685006), (7.08456, -75.684865), (7.084563, -75.684684), (7.084565, -75.685195), (7.122672, -75.666863), (7.12402, -75.667626), (7.124021, -75.667684), (7.124228, -75.668444), (7.084006, -75.707976), (7.099945, -75.674339), (7.100396, -75.674341), (7.101451, -75.674216), (7.10145, -75.673722), (7.101453, -75.674199), (7.101454, -75.674344), (7.102329, -75.673678), (7.102336, -75.673709), (7.102339, -75.672929), (7.10234, -75.672908), (7.102344, -75.672804), (7.102346, -75.673128), (7.102347, -75.673361), (7.104117, -75.67276), (7.104122, -75.672311), (7.104123, -75.672542), (7.12479, -75.666069), (7.125055, -75.666355), (7.125194, -75.666371), (7.125379, -75.666299), (7.125618, -75.66586), (7.091082, -75.680951), (7.091091, -75.680794), (7.091124, -75.680893), (7.102349, -75.672452), (7.104122, -75.671317), (7.104124, -75.671874), (7.123676, -75.666847), (4.03333, -76.16666)]"
3878508,Mayna suaveolens,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Achariaceae,Mayna,suaveolens,Aceptado,EN,"[(6.592444, -74.075469), (6.445056, -74.117194), (6.445056, -74.117194), (6.445056, -74.117194), (6.438417, -74.119667), (4.663479, -74.774754), (4.663479, -74.774754), (4.663479, -74.774754), (4.663479, -74.774754), (4.663333, -74.774722), (4.663333, -74.774722), (4.663333, -74.774722), (4.663333, -74.774722), (7.03333, -77.63333), (4.1, -72.908889), (4.1, -72.908889)]"
7796377,Marila geminata,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Marila,geminata,Aceptado,VU,"[(6.28429, -74.93659), (6.28429, -74.93659), (6.28429, -74.93659), (6.28429, -74.93659), (6.28429, -74.93659), (6.28429, -74.93659), (6.296593, -74.956506), (5.888417, -75.190306), (5.888417, -75.190306), (5.888417, -75.190306), (5.89324, -75.200716), (7.2625, -74.9597), (5.88333, -74.9333), (5.883333, -74.933334), (5.883333, -74.933333), (5.97551, -74.8971), (6.066667, -74.833336), (5.97551, -74.89714), (6.0, -74.916667), (6.066667, -74.833333), (4.0, -77.08333), (5.95133, -74.8823), (5.95133, -74.88233), (6.0, -74.83333), (6.0, -74.83333)]"
5592411,Anthodiscus montanus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Caryocaraceae,Anthodiscus,montanus,Aceptado,VU,"[(5.5, -72.5), (5.27306, -73.29417), (5.27306, -73.29417), (5.53, -73.37)]"
7516746,Caryocar amygdaliferum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Caryocaraceae,Caryocar,amygdaliferum,Aceptado,VU,"[(8.107882, -75.397455), (7.286708, -73.853736), (7.240955, -73.82322), (7.240955, -73.82322), (7.237211, -73.824646), (7.238569, -73.823972), (7.238569, -73.823972), (7.238861, -73.824611), (7.238861, -73.824611), (7.238792, -73.824306), (7.238792, -73.824306), (7.239083, -73.820514), (7.239083, -73.820514), (7.239042, -73.82425), (7.377875, -73.803556), (7.378514, -73.8035), (7.378444, -73.803569), (5.828589, -74.895014), (5.147294, -74.937477), (7.673482, -73.545337), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (7.15494, -73.586415), (5.992598, -74.986453), (5.990133, -75.01346), (7.170111, -73.638972), (5.970027, -74.873591), (5.989949, -75.022912), (5.989954, -75.022909), (7.463111, -76.859556), (7.463111, -76.859556), (6.46518, -73.75461), (7.81531, -76.18485), (7.063683, -74.19035), (7.14025, -74.6997), (7.253642, -75.432599), (6.826333, -73.993919), (7.436222, -73.974139), (7.361128, -75.031581), (8.055833, -74.768056), (7.779444, -76.764444), (5.563333, -74.904167), (5.567139, -74.912806), (5.640556, -74.768301), (5.59564, -77.47615), (8.506798, -77.34471), (5.9912, -74.828), (6.1, -74.8), (6.1, -74.8), (6.1, -74.8), (6.083333, -74.833333), (5.83333, -74.86666), (5.83333, -74.86666), (8.066667, -75.083333), (8.033333, -75.083333), (8.033333, -75.083333), (8.06666, -75.08333), (8.06666, -75.08333), (8.08333, -75.11666), (6.038224, -75.003247), (6.000817, -74.000983), (8.333333, -74.55), (8.33333, -74.91666), (7.433333, -74.833333), (6.038224, -75.003247), (6.038224, -75.003247), (6.000533, -74.000533), (7.457236, -76.84434), (7.486889, -76.847938), (7.4581, -76.84469), (5.61231, -77.14258), (6.0, -75.0), (6.0, -75.0), (7.2772, -76.56), (7.2772, -76.56), (6.618889, -73.914444), (6.61888, -73.91444), (8.168822, -77.196233), (6.92, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.91666, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.92, -74.25), (6.92, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.91666, -74.25), (6.91666, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.916667, -74.25), (6.916667, -74.25), (7.3975, -78.056667), (5.95568, -74.8724), (5.659998, -74.181664), (6.224564, -77.403439), (7.2625, -74.959722), (6.010853, -74.937644), (6.010853, -74.937644)]"
10677468,Cordillera platycalyx,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Cordillera,platycalyx,Aceptado,EN,"[(5.65087, -75.75976), (7.026067, -72.901267), (7.00185, -72.88164), (7.00185, -72.88164), (7.00185, -72.88164), (6.994, -72.886), (6.994, -72.886), (6.296593, -74.956506), (6.031563, -75.165158), (6.031481, -75.165248), (6.031499, -75.165339), (6.031354, -75.165582), (6.030138, -75.167784), (6.030001, -75.168479), (6.029874, -75.168478), (6.029992, -75.168497), (6.029983, -75.168497), (6.029838, -75.168533), (6.029692, -75.169309), (6.029619, -75.169625), (6.029474, -75.16967), (6.029355, -75.170365), (6.028919, -75.171466), (6.028883, -75.171529), (6.028855, -75.171701), (6.0281, -75.173957), (6.027825, -75.176024), (6.027735, -75.176042), (6.027789, -75.17606), (6.027716, -75.176078), (6.027888, -75.176295), (6.027921, -75.177542), (6.027921, -75.177542), (6.028083, -75.178328), (6.028082, -75.178806), (6.028063, -75.17887), (6.028235, -75.178924), (6.028217, -75.178969), (6.028226, -75.179033), (6.02818, -75.179168), (6.02817, -75.179674), (6.028286, -75.180369), (6.02834, -75.180469), (6.028367, -75.180667), (6.028652, -75.182899), (6.028652, -75.182953), (6.039044, -75.126158), (6.039071, -75.126185), (6.03907, -75.126582), (6.039079, -75.126763), (6.039103, -75.128398), (6.039003, -75.128479), (6.039103, -75.128497), (6.039036, -75.130429), (6.039079, -75.131405), (6.038996, -75.1322), (6.039013, -75.132877), (6.039022, -75.132985), (6.039094, -75.133157), (6.039085, -75.133193), (6.039037, -75.134187), (6.039072, -75.135126), (6.038997, -75.136146), (6.036871, -75.14642), (6.037011, -75.148886), (6.036928, -75.149238), (6.036982, -75.149391), (6.03691, -75.149409), (6.036892, -75.149436), (6.036919, -75.149473), (6.036892, -75.149482), (6.036865, -75.149518), (6.03695, -75.152299), (6.039168, -75.122807), (6.034394, -75.159872), (6.034421, -75.159926), (6.036121, -75.155396), (6.034076, -75.160675), (6.033568, -75.161658), (6.033568, -75.161658), (6.03364, -75.161758), (6.03364, -75.161758), (6.033513, -75.161857), (6.033468, -75.161929), (6.033404, -75.161956), (6.033431, -75.162001), (6.033459, -75.16201), (6.03334, -75.16229), (6.033205, -75.162443), (6.031744, -75.164951), (6.031726, -75.164996), (4.02402, -76.479), (4.012796, -76.498199), (6.217278, -75.499917), (6.219972, -75.502611), (6.218306, -75.507306), (7.084722, -75.484167), (7.084722, -75.484167), (6.250878, -75.711772), (7.043611, -72.95), (7.043611, -72.95), (7.043611, -72.95), (7.043611, -72.95), (4.744672, -76.228417)]"
2985097,Hirtella enneandra,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,enneandra,Aceptado,EN,[]
2985120,Hirtella leonotis,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,leonotis,Aceptado,EN,"[(7.54529, -76.85992), (7.361128, -75.031581), (7.5, -75.333333), (7.5, -75.33), (7.5, -75.33), (7.5, -75.33), (7.5, -75.33), (10.29, -68.17), (6.010853, -74.937644), (7.321067, -75.055562), (7.26941, -75.2065), (7.0, -75.5)]"
2985157,Hirtella magnifolia,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,magnifolia,Aceptado,VU,"[(7.233333, -76.5), (7.233333, -76.5), (7.233333, -76.5)]"
2985203,Hirtella maguirei,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,maguirei,Aceptado,CR,[]
2985100,Hirtella tubiflora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,tubiflora,Aceptado,VU,"[(6.343889, -74.557222), (6.53333, -76.31666), (9.38333, -78.56666), (7.083333, -75.166667), (7.08333, -75.16666), (7.08333, -75.16666), (7.08333, -75.16666), (7.0, -75.5), (5.5, -75.83333), (9.333333, -78.966667), (7.984822, -77.141187), (4.13333, -77.06666), (4.13333, -77.06666), (7.2625, -74.959722), (7.2625, -74.959722)]"
2985158,Hirtella vesiculosa,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,vesiculosa,Aceptado,VU,[]
10827718,Hymenopus lasseri,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hymenopus,lasseri,Aceptado,VU,[]
10869362,Hymenopus minutiflorus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hymenopus,minutiflorus,Aceptado,EN,"[(4.0, -77.17), (4.140221, -77.106192), (4.160419, -77.130842), (4.2576, -77.3651), (6.0, -77.0)]"
10713826,Leptobalanus calvescens,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Leptobalanus,calvescens,Aceptado,EN,"[(4.17, -77.42), (5.749527, -76.560568), (5.75, -76.55)]"
10749278,Leptobalanus cuatrecasasii,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Leptobalanus,cuatrecasasii,Aceptado,EN,"[(5.012222, -76.0), (4.03, -76.25), (4.025299, -77.079882)]"
10833243,Leptobalanus cuspidatus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Leptobalanus,cuspidatus,Aceptado,CR,"[(10.0, -74.5), (10.11389, -74.24278), (10.11389, -74.24278)]"
166190574,Licania arborea,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,arborea,Aceptado,EN,[]
166190546,Licania calvescens,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,calvescens,Aceptado,VU,[]
166190576,Licania cuspidata,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,cuspidata,Aceptado,CR,[]
166190561,Licania durifolia,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,durifolia,Aceptado,EN,[]
166190537,Licania espinae,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,espinae,Aceptado,CR,[]
2985428,Licania glauca,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,glauca,Aceptado,VU,"[(4.16666, -77.41666)]"
2985537,Licania pittieri,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,pittieri,Aceptado,EN,"[(10.5, -66.9167)]"
8218457,Licania platypus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,platypus,Aceptado,EN,"[(7.765333, -74.907755), (6.012954, -77.340761), (7.702115, -73.333589), (7.702115, -73.333589), (7.204713, -75.551658), (7.204547, -75.542436), (7.20405, -75.550647), (7.20405, -75.550647), (7.204617, -75.541838), (7.204617, -75.541838), (7.205152, -75.537166), (7.211526, -75.529379), (7.205243, -75.537166), (7.205243, -75.537166), (7.205243, -75.537166), (7.205243, -75.537166), (7.205243, -75.537166), (7.205243, -75.537166), (7.210048, -75.530714), (7.205243, -75.537166), (7.205243, -75.537166), (7.210048, -75.530714), (7.210048, -75.530714), (7.210048, -75.530714), (7.210048, -75.530714), (7.210048, -75.530714), (7.210048, -75.530714), (7.205243, -75.537166), (7.205243, -75.537166), (7.210048, -75.530714), (7.210048, -75.530714), (7.210048, -75.530714), (7.205243, -75.537166), (7.223926, -75.521073), (7.21745, -75.524969), (7.223926, -75.521073), (7.22077, -75.523247), (7.21745, -75.524969), (7.21745, -75.524969), (7.21745, -75.524969), (7.19963, -75.569786), (7.19963, -75.569786), (7.19963, -75.569786), (7.19963, -75.569786), (7.200198, -75.569377), (7.200198, -75.569377), (7.202304, -75.56393), (7.200198, -75.569377), (7.200198, -75.569377), (7.202304, -75.56393), (7.200198, -75.569377), (7.200295, -75.568598), (7.200198, -75.569377), (7.191729, -75.583398), (7.202304, -75.56393), (7.202304, -75.56393), (7.202304, -75.56393), (7.200295, -75.568598), (7.202304, -75.56393), (7.200295, -75.568598), (7.202304, -75.56393), (7.200198, -75.569377), (7.202304, -75.56393), (7.206478, -75.576869), (7.204202, -75.555579), (7.204202, -75.555579), (7.203545, -75.559183), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.199723, -75.570763), (7.206478, -75.576869), (7.206478, -75.576869), (7.204202, -75.555579), (7.187105, -75.595858), (7.206478, -75.576869), (7.204202, -75.555579), (7.206478, -75.576869), (7.202859, -75.562236), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.203545, -75.559183), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.201894, -75.565516), (7.203545, -75.559183), (7.201894, -75.565516), (7.201894, -75.565516), (7.201894, -75.565516), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.203545, -75.559183), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.206478, -75.576869), (7.204202, -75.555579), (7.206478, -75.576869), (7.206478, -75.576869), (7.201894, -75.565516), (7.206478, -75.576869), (7.206478, -75.576869), (7.203545, -75.559183), (7.206478, -75.576869), (7.201894, -75.565516), (7.206478, -75.576869), (7.199723, -75.570763), (7.207986, -75.579217), (7.20829, -75.578284), (7.204082, -75.554801), (7.20829, -75.578284), (7.207986, -75.579217), (7.207986, -75.579217), (7.207986, -75.579217), (7.202485, -75.564038), (7.203919, -75.552204), (7.203919, -75.552204), (7.202485, -75.564038), (7.202485, -75.564038), (7.202485, -75.564038), (7.203919, -75.552204), (7.202485, -75.564038), (7.203919, -75.552204), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (7.208008, -75.580457), (9.96, -68.5)]"
2985580,Licania silvae,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,silvae,Aceptado,VU,"[(6.55, -66.016667), (5.93583, -74.8494), (5.935833, -74.849444), (5.88333, -74.65), (5.88333, -74.65), (5.93572, -74.8493), (5.93572, -74.84932), (5.93572, -74.8493), (5.93572, -74.84932), (5.88333, -74.65), (7.78333, -71.76666), (5.900556, -74.85694)]"
166190524,Licania sparsipilis,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,sparsipilis,Aceptado,EN,[]
10892042,Moquilea cabrerae,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Moquilea,cabrerae,Aceptado,VU,"[(6.225245, -75.130763), (6.228039, -75.130782), (6.16478, -75.06973), (6.16519, -75.06865), (6.358102, -75.230661), (6.359232, -75.240143), (6.359232, -75.240143), (5.15, -76.02), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.252831, -75.440757), (7.253573, -75.438465), (6.2185, -75.500333), (6.271944, -75.522028), (6.272611, -75.519222), (6.250878, -75.711772), (6.218611, -75.500833), (4.72901, -75.588988), (6.138123, -75.380728), (6.218611, -75.500833), (6.218889, -75.508056), (6.116667, -75.516667), (6.12, -75.52), (6.12, -75.52), (6.3, -75.483333), (6.26606, -75.52848), (6.26606, -75.52848), (6.3, -75.48), (6.3, -75.48), (6.3412, -75.49455), (6.32, -75.57), (6.32, -75.57), (6.011884, -75.501121), (4.732022, -75.585181), (6.26948, -75.33795), (6.212075, -75.495887), (5.971317, -75.219167), (6.320278, -75.240278)]"
10875747,Moquilea salicifolia,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Moquilea,salicifolia,Aceptado,EN,"[(6.190806, -75.305009), (6.165533, -75.25329), (6.197839, -75.312037), (6.138737, -75.379929), (6.138737, -75.379929), (6.138737, -75.379929), (6.15, -75.383333), (6.15, -75.38), (6.15, -75.38), (6.15, -75.38), (6.15, -75.366667), (6.15, -75.366667)]"
10860418,Moquilea velata,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Moquilea,velata,Aceptado,EN,"[(4.025299, -77.079882), (4.13, -77.07), (4.13, -77.07), (4.13, -77.07), (4.13, -77.07)]"
