id,scientific_name,kingdom,phylum,class,order,family,genus,specific_epithet,taxonomic_status,threat_status,coordinates,display_name,town,state_district,country,temperature,humidity
2425476,Pristimantis grandiceps,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,grandiceps,Válido,EN,"[(6.678396, -73.442888), (6.678396, -73.442888), (6.678396, -73.442888), (6.678396, -73.442888), (6.678396, -73.442888), (6.678396, -73.442888), (6.678396, -73.442888), (6.883406, -73.337098), (6.885246, -73.337008), (6.885246, -73.337008), (6.885246, -73.337008), (6.048071, -73.117305), (6.027473, -73.11259), (6.00968, -73.2215), (6.00968, -73.2215), (6.00968, -73.2215), (6.00968, -73.2215), (6.00968, -73.2215), (6.00968, -73.2215), (6.00968, -73.2215), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333), (6.233333, -72.933333)]","La Argovia, El Carmen de Chucurí, Yariguíes, Santander, RAP Gran Santander, Colombia",El Carmen de Chucurí,Yariguíes,Colombia,12.52836734693878,93.6122448979592
2425390,Pristimantis hectus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,hectus,Válido,VU,[],,,,,,
2425376,Pristimantis helvolus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,helvolus,Válido,EN,"[(6.96889, -75.14321), (6.983333, -75.134722), (6.304444, -75.135), (6.25038, -75.1372), (6.30425, -75.1336), (6.304444, -75.135)]","Anorí - El Mango, Anorí, Nordeste, Antioquia, RAP del Agua y la Montaña, Colombia",Anorí,Nordeste,Colombia,16.858333333333334,98.33333333333331
2425363,Pristimantis hernandezi,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,hernandezi,Válido,EN,[],,,,,,
2425305,Pristimantis hybotragus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,hybotragus,Válido,EN,[],,,,,,
2425016,Pristimantis jaimei,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,jaimei,Válido,CR,[],,,,,,
2425863,Pristimantis johannesdei,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,johannesdei,Válido,VU,"[(5.24323, -76.0968), (6.52843, -76.2741), (6.52843, -76.2741), (6.52843, -76.2741), (6.51281, -76.2735), (6.55727, -76.2417), (6.55727, -76.2417)]","Pueblo Rico, Vertiente Pacífico, Risaralda, RAP Eje Cafetero, Colombia",,Vertiente Pacífico,Colombia,15.968571428571428,97.28571428571428
2425846,Pristimantis jorgevelosai,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,jorgevelosai,Válido,EN,"[(7.07605, -73.07088), (7.07605, -73.07088), (6.029458, -73.109215), (7.12575, -72.99738), (7.046111, -72.033855), (7.12575, -72.99738), (6.97436, -73.0339), (7.15727, -72.96559), (7.15727, -72.96559)]","Vía crucis IX, Helechales, Floridablanca, Metropolitana, Santander, RAP Gran Santander, 006547, Colombia",Floridablanca,Metropolitana,Colombia,15.145555555555555,89.22222222222223
2425830,Pristimantis juanchoi,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,juanchoi,Válido,VU,"[(4.278383, -76.28051), (5.215833, -76.075278), (5.496111, -75.889167), (5.496111, -75.889167), (5.496111, -75.889167), (5.30676, -75.8961)]","Roldanillo - Trujillo, Cerro Azul, Trujillo, Centro, Valle del Cauca, RAP Pacífico, Colombia",,Centro,Colombia,13.706666666666663,98.5
10857707,Pristimantis kelephus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,kelephus,Válido,CR,"[(5.496111, -75.889167), (5.496111, -75.889167), (5.496111, -75.889167), (4.7444, -76.297), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75019, -76.2883), (4.75019, -76.2883), (4.75019, -76.2883), (4.75019, -76.2883), (4.75019, -76.2883), (4.75565, -76.2931), (4.75282, -76.2911), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.739, -76.302), (4.739, -76.302), (4.739, -76.302), (4.74, -76.3), (4.74, -76.3), (4.74, -76.3)]","Reserva Natural Fundación Bioconservancy, Por el lecho del río después de avalancha 13ENE23, La Mesenia, Jardín, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",,Suroeste,Colombia,15.201666666666656,99.84722222222224
2425596,Pristimantis lasalleorum,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lasalleorum,Válido,EN,"[(6.252222, -76.22725)]","Urrao, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",Urrao,Suroeste,Colombia,12.2,97.0
2425575,Pristimantis laticlavius,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,laticlavius,Válido,VU,[],,,,,,
2425521,Pristimantis lemur,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lemur,Válido,VU,"[(7.08228, -75.485983), (7.157267, -75.461846), (7.272063, -75.515218), (6.23553, -75.13545), (6.1666, -75.07012), (6.1666, -75.07012), (6.1666, -75.07012), (5.48429, -75.05709), (6.983333, -75.134722), (6.983333, -75.134722), (6.983333, -75.134722), (6.983333, -75.134722), (6.987778, -75.1433), (6.987778, -75.1433), (6.983333, -75.134722), (7.075923, -75.421706), (6.96889, -75.14321), (6.802889, -75.14575), (6.802889, -75.14575), (6.9806, -75.1353), (6.802889, -75.14575), (6.802889, -75.14575), (6.802889, -75.14575), (5.4856, -75.06866), (5.4856, -75.06866), (5.4856, -75.06866), (5.4856, -75.06866), (6.29975, -75.1361), (6.304444, -75.135)]","Yarumal - Briceño, San Fermín, Valdivia, Norte, Antioquia, RAP del Agua y la Montaña, Colombia",Valdivia,Norte,Colombia,16.682413793103443,98.72413793103448
9309439,Pristimantis leopardus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,leopardus,Válido,VU,"[(5.725861, -75.24897), (5.726944, -75.25692)]","La Quiebra, Sonsón, Oriente, Antioquia, RAP del Agua y la Montaña, Colombia",,Oriente,Colombia,9.17,100.0
2425455,Pristimantis leucopus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,leucopus,Válido,EN,[],,,,,,
2425400,Pristimantis lichenoides,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lichenoides,Válido,CR,"[(5.50446, -75.1784), (5.50446, -75.1784), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622), (5.52038, -75.1622)]","El Billar, Arboleda, Pensilvania, Alto Oriente, Caldas, RAP del Agua y la Montaña, 173069, Colombia",Pensilvania,Alto Oriente,Colombia,19.923783783783797,99.0
2425282,Pristimantis loustes,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,loustes,Válido,EN,[],,,,,,
2425217,Pristimantis lutitus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,lutitus,Válido,EN,"[(6.858706, -73.359675), (6.1071, -73.18371), (5.76483, -73.424769), (5.765119, -73.42449), (5.765189, -73.42494), (6.678396, -73.442888), (7.045, -72.99), (7.04, -72.99), (7.04, -72.98), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (6.876667, -73.385278), (6.876667, -73.385278), (6.876667, -73.385278), (6.876667, -73.385278), (6.07242, -73.05988), (6.97436, -73.0339), (6.07242, -73.05988), (6.07242, -73.05988), (6.134861, -73.097736), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.134861, -73.097736), (6.07242, -73.05988), (6.059355, -73.122873), (6.059355, -73.122873), (6.059355, -73.122873), (6.059355, -73.122873), (6.027473, -73.11259), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.098723, -73.217531), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.97436, -73.0339), (6.97436, -73.0339), (6.97436, -73.0339), (6.97436, -73.0339), (6.121111, -73.128056), (6.121111, -73.128056), (6.121111, -73.128056), (6.121111, -73.128056), (6.121111, -73.128056), (6.121111, -73.128056), (6.121111, -73.128056), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906), (6.125869, -73.12906)]","San Vicente de Chucurí, Yariguíes, Santander, RAP Gran Santander, Colombia",,Yariguíes,Colombia,14.214959999999978,95.256
2425117,Pristimantis maculosus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,maculosus,Válido,VU,"[(5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50446, -75.1784), (5.50222, -75.12583), (5.50222, -75.12583), (6.64011, -75.6955), (6.64011, -75.6955), (6.64011, -75.6955)]","El Billar, Arboleda, Pensilvania, Alto Oriente, Caldas, RAP del Agua y la Montaña, 173069, Colombia",Pensilvania,Alto Oriente,Colombia,16.988888888888887,85.33333333333333
2425040,Pristimantis mars,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,mars,Válido,CR,"[(5.38183, -75.8884)]","Mistrató, Vertiente Pacífico, Risaralda, RAP Eje Cafetero, Colombia",,Vertiente Pacífico,Colombia,11.27,99.0
2425714,Pristimantis merostictus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,merostictus,Válido,VU,"[(6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.875338, -73.353804), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.878808, -73.360243), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (6.875955, -73.356536), (5.726944, -73.533611), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.024722, -72.972333), (7.753889, -72.905556), (6.876667, -73.385278), (6.876667, -73.385278), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.843333, -73.369167), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (6.886389, -73.366389), (7.047833, -72.979944), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.06397, -73.128785), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (7.047833, -72.979944), (7.047833, -72.979944), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.06288, -72.985), (7.047833, -72.979944), (7.06288, -72.985), (7.047833, -72.979944), (7.047833, -72.979944), (7.047833, -72.979944), (7.06288, -72.985), (7.047833, -72.979944), (7.06288, -72.985), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (7.06288, -72.985), (7.06288, -72.985), (6.016304, -73.162333), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.16415, -73.18668), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.016304, -73.162333), (6.16415, -73.18668), (6.16415, -73.18668), (6.098723, -73.217531), (7.06288, -72.985), (6.97436, -73.0339), (6.16415, -73.18668), (6.098723, -73.217531), (6.098723, -73.217531)]","Santa Lucia, San Vicente de Chucurí, Yariguíes, Santander, RAP Gran Santander, Colombia",,Yariguíes,Colombia,13.673255033556964,94.40939597315436
2425623,Pristimantis mnionaetes,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,mnionaetes,Válido,EN,"[(5.395694, -73.262639), (5.395694, -73.262639), (5.395694, -73.262639), (5.3965, -73.241056), (5.391222, -73.2485), (5.391222, -73.2485), (5.392833, -73.231778), (5.395389, -73.241056), (5.379444, -73.254361), (5.379444, -73.254361), (5.378833, -73.254361), (5.379028, -73.254306), (5.378944, -73.254222), (5.380194, -73.254083), (5.396556, -73.241111), (5.391528, -73.240333), (5.393306, -73.251167), (5.393306, -73.251167), (5.392778, -73.249444), (5.392583, -73.249139), (5.392556, -73.249056), (5.393083, -73.231528), (5.393139, -73.250806), (5.379028, -73.254306), (5.378944, -73.254222), (5.380194, -73.254083), (5.396556, -73.241111), (5.391528, -73.240333), (5.393306, -73.251167), (5.393306, -73.251167), (5.392778, -73.249444), (5.392583, -73.249139), (5.392556, -73.249056), (5.393083, -73.231528), (5.393139, -73.250806), (5.750722, -73.376028), (5.750722, -73.376028), (5.50725, -72.696056), (5.50725, -72.696056), (5.409444, -73.221389), (5.409444, -73.221389), (5.409444, -73.221389), (5.413889, -73.223611), (5.413889, -73.223611), (5.413889, -73.223611), (5.409444, -73.221389), (5.414722, -73.234444), (5.4125, -73.227222), (5.4125, -73.227222), (5.4125, -73.227222), (5.4125, -73.227222), (5.554167, -73.114167), (5.467222, -73.098889), (5.467222, -73.098889), (5.745833, -72.7225), (5.51, -72.697778), (5.51, -72.697778), (5.51, -72.697778), (5.51, -72.697778), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278), (5.510833, -72.690278)]","Ciénega, Márquez, Boyacá, RAP (Especial) Central, Colombia",,Márquez,Colombia,8.400000000000004,96.671875
2425581,Pristimantis molybrignus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,molybrignus,Válido,CR,"[(5.214444, -76.083056), (5.214444, -76.082778), (5.244722, -76.093611), (5.233333, -76.05), (5.214722, -76.082778), (5.214722, -76.082778), (5.214722, -76.082778), (5.214722, -76.082778), (5.215, -76.0825), (5.215278, -76.082222), (5.233333, -76.05), (5.215278, -76.082222), (5.244444, -76.093611), (5.236944, -76.075), (5.2375, -76.075), (5.236667, -76.075278), (5.216389, -76.075278), (5.229444, -76.081944), (5.214444, -76.082778), (5.215556, -76.082222), (5.2425, -76.08), (5.255, -76.111667), (5.242778, -76.076944), (5.239167, -76.074167), (5.246389, -76.094167), (5.226944, -76.086111), (5.235556, -76.095), (5.228056, -76.087222), (5.234722, -76.092778), (5.235, -76.092778), (5.226667, -76.088611), (5.226667, -76.088611), (5.243056, -76.079444), (5.250278, -76.081944), (5.24, -76.069722), (5.227222, -76.098333), (4.073897, -76.391576), (4.073897, -76.391576), (5.40991, -76.0191), (5.41093, -76.0188), (5.23245, -76.0357), (5.23245, -76.0357), (5.23245, -76.0357), (5.24214, -76.0938), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (5.24238, -76.0946), (5.20196, -76.0487), (4.75675, -76.26132)]","Pueblo Rico, Vertiente Pacífico, Risaralda, RAP Eje Cafetero, Colombia",,Vertiente Pacífico,Colombia,15.923199999999998,97.54
2425443,Pristimantis myops,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,myops,Válido,EN,"[(5.496111, -75.889167), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7397, -76.3028), (4.7428, -76.2958), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75237, -76.2907), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.75282, -76.2911), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.782777, -76.204722), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.752, -76.2905), (4.7541, -76.2966), (4.7541, -76.2966), (4.752, -76.2905), (4.75975, -76.2932), (4.7397, -76.3028), (4.7397, -76.3028), (4.74, -76.3), (4.74, -76.3)]","Reserva Natural Fundación Bioconservancy, Por el lecho del río después de avalancha 13ENE23, La Mesenia, Jardín, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",,Suroeste,Colombia,15.011911764705872,99.72058823529412
2425290,Pristimantis ocellatus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,ocellatus,Válido,EN,[],,,,,,
